Dates,Category,DayOfWeek,PdDistrict,Address,X,Y
2015-04-17 17:00:00,VEHICLE THEFT,Friday,TARAVAL,2100 Block of 14TH AV,-122.4706359271,37.7479246181
2015-04-17 17:00:00,VANDALISM,Friday,CENTRAL,600 Block of JACKSON ST,-122.4054921822,37.7961122899
2015-04-17 17:00:00,FORGERY/COUNTERFEITING,Friday,CENTRAL,3200 Block of VANNESS AV,-122.425221058,37.8055600294
2015-04-17 17:00:00,NON-CRIMINAL,Friday,BAYVIEW,1100 Block of BAY SHORE BL,-122.4028196192,37.7296436588
2015-04-17 17:00:00,LARCENY/THEFT,Friday,MISSION,2300 Block of MARKET ST,-122.4340361821,37.7632941952
2015-04-17 17:00:00,VEHICLE THEFT,Friday,TARAVAL,200 Block of ARBALLO DR,-122.4827675331,37.7215649226
2015-04-17 17:00:00,VANDALISM,Friday,PARK,100 Block of SCOTT ST,-122.4353486579,37.771013986
2015-04-17 17:00:00,LARCENY/THEFT,Friday,RICHMOND,3400 Block of JACKSON ST,-122.4516608735,37.7902378037
2015-04-17 17:00:00,VEHICLE THEFT,Friday,PARK,SCOTT ST / MCALLISTER ST,-122.4366982251,37.7780062911
2015-04-17 17:00:00,OTHER OFFENSES,Friday,MISSION,200 Block of LIBERTY ST,-122.4268461675,37.7573048729
2015-04-17 17:00:00,SUSPICIOUS OCC,Friday,MISSION,300 Block of NOE ST,-122.4329555323,37.7633958261
2015-04-17 17:00:00,LARCENY/THEFT,Friday,CENTRAL,SANSOME ST / UNION ST,-122.4027926261,37.8012422995
2015-04-17 17:00:00,VANDALISM,Friday,SOUTHERN,7TH ST / HARRISON ST,-122.4063001387,37.775513113
2015-04-17 16:51:00,FRAUD,Friday,RICHMOND,4100 Block of ANZA ST,-122.4926376762,37.7777430435
2015-04-17 16:50:00,LARCENY/THEFT,Friday,SOUTHERN,900 Block of MARKET ST,-122.4084211169,37.7835699387
2015-04-17 16:47:00,OTHER OFFENSES,Friday,BAYVIEW,3RD ST / GALVEZ AV,-122.3884783962,37.7411092865
2015-04-17 16:45:00,LARCENY/THEFT,Friday,NORTHERN,500 Block of FRANKLIN ST,-122.421870574,37.7794240214
2015-04-17 16:45:00,OTHER OFFENSES,Friday,SOUTHERN,2ND ST / BRYANT ST,-122.3936227393,37.7830791191
2015-04-17 16:40:00,LARCENY/THEFT,Friday,BAYVIEW,1600 Block of OAKDALE AV,-122.391493956,37.7351844916
2015-04-17 16:40:00,LARCENY/THEFT,Friday,RICHMOND,700 Block of 33RD AV,-122.492903088,37.7749629648
2015-04-17 16:40:00,WARRANTS,Friday,RICHMOND,700 Block of 33RD AV,-122.492903088,37.7749629648
2015-04-17 16:40:00,OTHER OFFENSES,Friday,TARAVAL,2600 Block of 19TH AV,-122.4754846296,37.7383655655
2015-04-17 16:30:00,VEHICLE THEFT,Friday,SOUTHERN,1100 Block of FOLSOM ST,-122.408685885,37.776155811
2015-04-17 16:30:00,OTHER OFFENSES,Friday,SOUTHERN,1100 Block of FOLSOM ST,-122.408685885,37.776155811
2015-04-17 16:30:00,LARCENY/THEFT,Friday,SOUTHERN,700 Block of MARKET ST,-122.4040946625,37.7872560928
2015-04-17 16:30:00,STOLEN PROPERTY,Friday,SOUTHERN,1100 Block of FOLSOM ST,-122.408685885,37.776155811
2015-04-17 16:30:00,LARCENY/THEFT,Friday,CENTRAL,SPRING ST / SACRAMENTO ST,-122.4040206728,37.7936465407
2015-04-17 16:15:00,NON-CRIMINAL,Friday,PARK,300 Block of WOODSIDE AV,-122.452716701,37.7457451434
2015-04-17 16:09:00,NON-CRIMINAL,Friday,TENDERLOIN,300 Block of EDDY ST,-122.4129305221,37.7838344374
2015-04-17 16:08:00,DRUG/NARCOTIC,Friday,CENTRAL,LARKIN ST / CALIFORNIA ST,-122.4190391193,37.7907880214
2015-04-17 16:03:00,ASSAULT,Friday,SOUTHERN,400 Block of TOWNSEND ST,-122.3983899034,37.7744749193
2015-04-17 16:00:00,LARCENY/THEFT,Friday,CENTRAL,100 Block of JEFFERSON ST,-122.4149882526,37.8082613305
2015-04-17 16:00:00,LARCENY/THEFT,Friday,NORTHERN,1100 Block of GEARY BL,-122.4222153777,37.7855278108
2015-04-17 16:00:00,BURGLARY,Friday,NORTHERN,700 Block of ELLIS ST,-122.4185620971,37.7841847091
2015-04-17 16:00:00,VEHICLE THEFT,Friday,INGLESIDE,400 Block of ITALY AV,-122.4358878812,37.716805445
2015-04-17 16:00:00,MISSING PERSON,Friday,CENTRAL,0 Block of DRUMM ST,-122.3964219438,37.7941447424
2015-04-17 16:00:00,LARCENY/THEFT,Friday,CENTRAL,600 Block of CHESTNUT ST,-122.4140770455,37.8037038924
2015-04-17 16:00:00,NON-CRIMINAL,Friday,CENTRAL,700 Block of VALLEJO ST,-122.4097916623,37.798508348
2015-04-17 16:00:00,NON-CRIMINAL,Friday,CENTRAL,0 Block of DRUMM ST,-122.3964219438,37.7941447424
2015-04-17 16:00:00,LARCENY/THEFT,Friday,NORTHERN,BEACH ST / PIERCE ST,-122.4401968685,37.8039621008
2015-04-17 16:00:00,NON-CRIMINAL,Friday,NORTHERN,CALIFORNIA ST / FRANKLIN ST,-122.4239761583,37.790160931
2015-04-17 15:55:00,OTHER OFFENSES,Friday,MISSION,16TH ST / MISSION ST,-122.4196717803,37.7650501215
2015-04-17 15:50:00,LARCENY/THEFT,Friday,SOUTHERN,MISSION ST / 5TH ST,-122.4064819727,37.7827317885
2015-04-17 15:45:00,VEHICLE THEFT,Friday,TARAVAL,36TH AV / ORTEGA ST,-122.4945596609,37.751566163
2015-04-17 15:20:00,ASSAULT,Friday,MISSION,400 Block of ALABAMA ST,-122.4121631944,37.7635464709
2015-04-17 15:10:00,WARRANTS,Friday,TARAVAL,1000 Block of CAPITOL AV,-122.459132231,37.7209483433
2015-04-17 15:10:00,OTHER OFFENSES,Friday,TENDERLOIN,HYDE ST / FULTON ST,-122.4151278376,37.7797870676
2015-04-17 15:10:00,NON-CRIMINAL,Friday,TARAVAL,1000 Block of CAPITOL AV,-122.459132231,37.7209483433
2015-04-17 15:05:00,LARCENY/THEFT,Friday,NORTHERN,300 Block of HAYES ST,-122.4221809389,37.7770395108
2015-04-17 15:01:00,VEHICLE THEFT,Friday,INGLESIDE,4300 Block of MISSION ST,-122.4327618362,37.7274388239
2015-04-17 15:00:00,ROBBERY,Friday,BAYVIEW,300 Block of WILLIAMS AV,-122.3994436589,37.7301760162
2015-04-17 15:00:00,ASSAULT,Friday,BAYVIEW,300 Block of WILLIAMS AV,-122.3994436589,37.7301760162
2015-04-17 15:00:00,SUSPICIOUS OCC,Friday,CENTRAL,1500 Block of THE EMBARCADERONORTH ST,-122.4081361081,37.8078603497
2015-04-17 15:00:00,OTHER OFFENSES,Friday,BAYVIEW,300 Block of WILLIAMS AV,-122.3994436589,37.7301760162
2015-04-17 15:00:00,LARCENY/THEFT,Friday,NORTHERN,2000 Block of CHESTNUT ST,-122.4376055142,37.8007004733
2015-04-17 15:00:00,BURGLARY,Friday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-04-17 15:00:00,FRAUD,Friday,PARK,300 Block of ROOSEVELT WY,-122.4415837382,37.7653378532
2015-04-17 15:00:00,FORGERY/COUNTERFEITING,Friday,MISSION,3000 Block of 16TH ST,-122.4200704836,37.7649720006
2015-04-17 15:00:00,ASSAULT,Friday,MISSION,16TH ST / POTRERO AV,-122.4075383323,37.7657827544
2015-04-17 15:00:00,ASSAULT,Friday,MISSION,16TH ST / POTRERO AV,-122.4075383323,37.7657827544
2015-04-17 15:00:00,OTHER OFFENSES,Friday,PARK,300 Block of ROOSEVELT WY,-122.4415837382,37.7653378532
2015-04-17 14:45:00,LARCENY/THEFT,Friday,SOUTHERN,800 Block of MARKET ST,-122.4076335207,37.7841893501
2015-04-17 14:45:00,LARCENY/THEFT,Friday,PARK,600 Block of STANYAN ST,-122.453563238,37.7696403896
2015-04-17 14:43:00,ASSAULT,Friday,MISSION,600 Block of SHOTWELL ST,-122.415770264,37.7580118295
2015-04-17 14:36:00,LIQUOR LAWS,Friday,TENDERLOIN,100 Block of EDDY ST,-122.4101570739,37.7842973843
2015-04-17 14:36:00,ASSAULT,Friday,TENDERLOIN,100 Block of EDDY ST,-122.4101570739,37.7842973843
2015-04-17 14:36:00,OTHER OFFENSES,Friday,TENDERLOIN,100 Block of EDDY ST,-122.4101570739,37.7842973843
2015-04-17 14:30:00,LARCENY/THEFT,Friday,SOUTHERN,200 Block of 8TH ST,-122.4112719405,37.7760329501
2015-04-17 14:30:00,WARRANTS,Friday,CENTRAL,THE EMBARCADERONORTH ST / BROADWAY ST,-122.3973918528,37.7990658806
2015-04-17 14:29:00,LARCENY/THEFT,Friday,CENTRAL,0 Block of VANDEWATER ST,-122.4126983591,37.8053109379
2015-04-17 14:25:00,NON-CRIMINAL,Friday,PARK,100 Block of JOHNFKENNEDY DR,-122.4575075835,37.7711332354
2015-04-17 14:20:00,LARCENY/THEFT,Friday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-04-17 14:15:00,LARCENY/THEFT,Friday,MISSION,2800 Block of MISSION ST,-122.4182960944,37.7514284857
2015-04-17 14:15:00,WARRANTS,Friday,MISSION,2800 Block of MISSION ST,-122.4182960944,37.7514284857
2015-04-17 14:15:00,WEAPON LAWS,Friday,NORTHERN,100 Block of CEDAR ST,-122.4206287903,37.7863149635
2015-04-17 14:15:00,ASSAULT,Friday,NORTHERN,100 Block of CEDAR ST,-122.4206287903,37.7863149635
2015-04-17 14:10:00,WARRANTS,Friday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-04-17 14:10:00,WARRANTS,Friday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-04-17 14:05:00,ROBBERY,Friday,CENTRAL,100 Block of WAVERLY PL,-122.406981047,37.7946373197
2015-04-17 14:03:00,FRAUD,Friday,MISSION,2000 Block of MISSION ST,-122.4195203679,37.7642289357
2015-04-17 14:00:00,NON-CRIMINAL,Friday,TENDERLOIN,200 Block of GOLDEN GATE AV,-122.4143020525,37.7818633169
2015-04-17 14:00:00,ASSAULT,Friday,SOUTHERN,1200 Block of MISSION ST,-122.4135834836,37.7770436203
2015-04-17 14:00:00,BURGLARY,Friday,TARAVAL,0 Block of KEYSTONE WY,-122.4625011184,37.7267775524
2015-04-17 14:00:00,VANDALISM,Friday,INGLESIDE,0 Block of BLYTHDALE AV,-122.4176788121,37.7107672954
2015-04-17 14:00:00,LARCENY/THEFT,Friday,INGLESIDE,0 Block of COLERIDGE ST,-122.4190904613,37.744559869
2015-04-17 14:00:00,DRUG/NARCOTIC,Friday,SOUTHERN,5TH ST / MARKET ST,-122.4080683451,37.7839916768
2015-04-17 14:00:00,WARRANTS,Friday,SOUTHERN,5TH ST / MARKET ST,-122.4080683451,37.7839916768
2015-04-17 14:00:00,VEHICLE THEFT,Friday,MISSION,21ST ST / FOLSOM ST,-122.4145446686,37.7572992974
2015-04-17 14:00:00,OTHER OFFENSES,Friday,SOUTHERN,1200 Block of MISSION ST,-122.4135834836,37.7770436203
2015-04-17 14:00:00,NON-CRIMINAL,Friday,RICHMOND,ANZA ST / 20TH AV,-122.4684265877,37.7788954624
2015-04-17 13:45:00,LARCENY/THEFT,Friday,TENDERLOIN,ELLIS ST / TAYLOR ST,-122.4111419481,37.7850736197
2015-04-17 13:45:00,LARCENY/THEFT,Friday,TENDERLOIN,ELLIS ST / TAYLOR ST,-122.4111419481,37.7850736197
2015-04-17 13:30:00,LARCENY/THEFT,Friday,SOUTHERN,900 Block of HOWARD ST,-122.406508487,37.7803313209
2015-04-17 13:30:00,NON-CRIMINAL,Friday,INGLESIDE,MISSION ST / SILVER AV,-122.431295003,37.7287297938
2015-04-17 13:16:00,VANDALISM,Friday,BAYVIEW,0 Block of DARTMOUTH ST,-122.4135685815,37.7305699389
2015-04-17 13:15:00,SUSPICIOUS OCC,Friday,SOUTHERN,MISSION ST / 6TH ST,-122.4087106067,37.7809706722
2015-04-17 13:15:00,ASSAULT,Friday,RICHMOND,800 Block of LA PLAYA ST,-122.5100335576,37.772306556
2015-04-17 13:01:00,OTHER OFFENSES,Friday,SOUTHERN,200 Block of FOLSOM ST,-122.392347672,37.7890603556
2015-04-17 13:01:00,ASSAULT,Friday,SOUTHERN,200 Block of FOLSOM ST,-122.392347672,37.7890603556
2015-04-17 13:00:00,ASSAULT,Friday,SOUTHERN,100 Block of 6TH ST,-122.4084665562,37.7807008319
2015-04-17 13:00:00,LARCENY/THEFT,Friday,CENTRAL,400 Block of POST ST,-122.4092560965,37.7882398998
2015-04-17 13:00:00,ASSAULT,Friday,INGLESIDE,PORTOLA DR / GLENVIEW DR,-122.4477859565,37.7464370932
2015-04-17 13:00:00,SECONDARY CODES,Friday,INGLESIDE,PORTOLA DR / GLENVIEW DR,-122.4477859565,37.7464370932
2015-04-17 13:00:00,OTHER OFFENSES,Friday,INGLESIDE,PORTOLA DR / GLENVIEW DR,-122.4477859565,37.7464370932
2015-04-17 12:49:00,LARCENY/THEFT,Friday,PARK,1800 Block of EDDY ST,-122.4381204093,37.7807473113
2015-04-17 12:45:00,OTHER OFFENSES,Friday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-04-17 12:45:00,OTHER OFFENSES,Friday,INGLESIDE,400 Block of MONTEREY BL,-122.4454715002,37.7316566614
2015-04-17 12:41:00,OTHER OFFENSES,Friday,MISSION,3800 Block of 20TH ST,-122.4269251456,37.7581017062
2015-04-17 12:40:00,WARRANTS,Friday,TARAVAL,3200 Block of 20TH AV,-122.4756474608,37.7285280627
2015-04-17 12:40:00,LARCENY/THEFT,Friday,TARAVAL,3200 Block of 20TH AV,-122.4756474608,37.7285280627
2015-04-17 12:33:00,LARCENY/THEFT,Friday,NORTHERN,200 Block of GOUGH ST,-122.4227138768,37.7752448326
2015-04-17 12:33:00,LARCENY/THEFT,Friday,NORTHERN,200 Block of GOUGH ST,-122.4227138768,37.7752448326
2015-04-17 12:30:00,LARCENY/THEFT,Friday,SOUTHERN,1200 Block of MARKET ST,-122.4154487596,37.7782935201
2015-04-17 12:30:00,MISSING PERSON,Friday,PARK,1400 Block of 7TH AV,-122.4640447778,37.7613161837
2015-04-17 12:30:00,LARCENY/THEFT,Friday,CENTRAL,500 Block of CALIFORNIA ST,-122.4033225201,37.7928366197
2015-04-17 12:30:00,LARCENY/THEFT,Friday,SOUTHERN,500 Block of MARKET ST,-122.4001947689,37.7900527936
2015-04-17 12:30:00,VEHICLE THEFT,Friday,MISSION,14TH ST / JULIAN AV,-122.4212133989,37.7681976977
2015-04-17 12:30:00,ROBBERY,Friday,INGLESIDE,4600 Block of MISSION ST,-122.4351616408,37.7243102435
2015-04-17 12:28:00,ROBBERY,Friday,SOUTHERN,800 Block of MARKET ST,-122.4076335207,37.7841893501
2015-04-17 12:28:00,WARRANTS,Friday,SOUTHERN,800 Block of MARKET ST,-122.4076335207,37.7841893501
2015-04-17 12:28:00,DRUG/NARCOTIC,Friday,CENTRAL,GREEN ST / POWELL ST,-122.4106496649,37.7993023103
2015-04-17 12:28:00,DRUG/NARCOTIC,Friday,CENTRAL,GREEN ST / POWELL ST,-122.4106496649,37.7993023103
2015-04-17 12:28:00,DRUG/NARCOTIC,Friday,CENTRAL,GREEN ST / POWELL ST,-122.4106496649,37.7993023103
2015-04-17 12:22:00,SUSPICIOUS OCC,Friday,RICHMOND,GEARY BL / ARGUELLO BL,-122.4588606157,37.7812550935
2015-04-17 12:22:00,ASSAULT,Friday,RICHMOND,GEARY BL / ARGUELLO BL,-122.4588606157,37.7812550935
2015-04-17 12:22:00,VANDALISM,Friday,RICHMOND,GEARY BL / ARGUELLO BL,-122.4588606157,37.7812550935
2015-04-17 12:14:00,NON-CRIMINAL,Friday,BAYVIEW,400 Block of MISSOURI ST,-122.396274358,37.7606549518
2015-04-17 12:07:00,OTHER OFFENSES,Friday,INGLESIDE,400 Block of MONTEREY BL,-122.4454715002,37.7316566614
2015-04-17 12:00:00,SUSPICIOUS OCC,Friday,SOUTHERN,100 Block of OTIS ST,-122.4203034825,37.7708968859
2015-04-17 12:00:00,MISSING PERSON,Friday,MISSION,1400 Block of GUERRERO ST,-122.4224155786,37.7484005693
2015-04-17 12:00:00,NON-CRIMINAL,Friday,BAYVIEW,3900 Block of 3RD ST,-122.3884758954,37.7415220401
2015-04-17 12:00:00,BURGLARY,Friday,INGLESIDE,300 Block of MANSELL ST,-122.4044554032,37.7204722792
2015-04-17 12:00:00,NON-CRIMINAL,Friday,TENDERLOIN,200 Block of EDDY ST,-122.4118001348,37.7840890367
2015-04-17 12:00:00,LARCENY/THEFT,Friday,PARK,900 Block of 14TH ST,-122.4345322135,37.767338727
2015-04-17 12:00:00,NON-CRIMINAL,Friday,SOUTHERN,200 Block of MARKET ST,-122.3970341901,37.7928236509
2015-04-17 12:00:00,NON-CRIMINAL,Friday,SOUTHERN,200 Block of MARKET ST,-122.3970341901,37.7928236509
2015-04-17 12:00:00,OTHER OFFENSES,Friday,BAYVIEW,22ND ST / 3RD ST,-122.388318045,37.7579394232
2015-04-17 12:00:00,NON-CRIMINAL,Friday,TARAVAL,IRVING ST / 9TH AV,-122.4663096682,37.7640368477
2015-04-17 12:00:00,OTHER OFFENSES,Friday,PARK,0 Block of DOUGLASS ST,-122.4394804272,37.7628492492
2015-04-17 12:00:00,NON-CRIMINAL,Friday,SOUTHERN,MARKET ST / STEUART ST,-122.3947511816,37.7944798289
2015-04-17 11:56:00,ASSAULT,Friday,BAYVIEW,300 Block of TOPEKA AV,-122.3952891972,37.7315593184
2015-04-17 11:49:00,NON-CRIMINAL,Friday,INGLESIDE,100 Block of GENEBERN WY,-122.4251267412,37.7331897409
2015-04-17 11:45:00,ASSAULT,Friday,NORTHERN,1500 Block of POLK ST,-122.4207137284,37.7910545718
2015-04-17 11:40:00,DRUG/NARCOTIC,Friday,TENDERLOIN,0 Block of JONES ST,-122.4121925557,37.7816045741
2015-04-17 11:30:00,VANDALISM,Friday,CENTRAL,1400 Block of STOCKTON ST,-122.409031506,37.7992531926
2015-04-17 11:27:00,NON-CRIMINAL,Friday,TARAVAL,3700 Block of 19TH AV,-122.4754112093,37.7207439366
2015-04-17 11:20:00,LARCENY/THEFT,Friday,TENDERLOIN,0 Block of STOCKTON ST,-122.4063518343,37.7860311576
2015-04-17 11:20:00,WARRANTS,Friday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-04-17 11:06:00,NON-CRIMINAL,Friday,NORTHERN,0 Block of VANNESS AV,-122.4196094276,37.7761348421
2015-04-17 11:05:00,NON-CRIMINAL,Friday,MISSION,2300 Block of MARKET ST,-122.434229004,37.7634850138
2015-04-17 11:00:00,LARCENY/THEFT,Friday,TARAVAL,3200 Block of 20TH AV,-122.4756474608,37.7285280627
2015-04-17 11:00:00,BURGLARY,Friday,TARAVAL,700 Block of VICTORIA ST,-122.4643092309,37.724169717
2015-04-17 11:00:00,NON-CRIMINAL,Friday,INGLESIDE,CESAR CHAVEZ ST / POTRERO AV,-122.4050968719,37.7491100051
2015-04-17 10:39:00,WARRANTS,Friday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-04-17 10:35:00,WARRANTS,Friday,INGLESIDE,EXCELSIOR AV / MADRID ST,-122.4304543052,37.7247247919
2015-04-17 10:35:00,OTHER OFFENSES,Friday,INGLESIDE,EXCELSIOR AV / MADRID ST,-122.4304543052,37.7247247919
2015-04-17 10:30:00,MISSING PERSON,Friday,CENTRAL,700 Block of VALLEJO ST,-122.4097916623,37.798508348
2015-04-17 10:30:00,BURGLARY,Friday,TARAVAL,2100 Block of 47TH AV,-122.5059522008,37.7463733611
2015-04-17 10:30:00,DRUG/NARCOTIC,Friday,INGLESIDE,200 Block of RICHLAND AV,-122.4216246114,37.7359058118
2015-04-17 10:30:00,WARRANTS,Friday,INGLESIDE,200 Block of RICHLAND AV,-122.4216246114,37.7359058118
2015-04-17 10:30:00,WARRANTS,Friday,INGLESIDE,200 Block of RICHLAND AV,-122.4216246114,37.7359058118
2015-04-17 10:25:00,NON-CRIMINAL,Friday,RICHMOND,EUCLID AV / COLLINS ST,-122.4501370341,37.7844790244
2015-04-17 10:21:00,NON-CRIMINAL,Friday,CENTRAL,GEARY ST / MASON ST,-122.4098766225,37.787148808
2015-04-17 10:11:00,OTHER OFFENSES,Friday,SOUTHERN,7TH ST / TOWNSEND ST,-122.4016581451,37.7718165836
2015-04-17 10:00:00,LARCENY/THEFT,Friday,TARAVAL,3200 Block of 20TH AV,-122.4756474608,37.7285280627
2015-04-17 10:00:00,SECONDARY CODES,Friday,PARK,100 Block of MARVIEW WY,-122.4487723669,37.7548936055
2015-04-17 10:00:00,ASSAULT,Friday,PARK,100 Block of MARVIEW WY,-122.4487723669,37.7548936055
2015-04-17 10:00:00,WEAPON LAWS,Friday,MISSION,1200 Block of NOE ST,-122.43174723,37.7494248006
2015-04-17 10:00:00,OTHER OFFENSES,Friday,MISSION,1200 Block of NOE ST,-122.43174723,37.7494248006
2015-04-17 10:00:00,ASSAULT,Friday,CENTRAL,700 Block of THE EMBARCADERONORTH ST,-122.4003874648,37.8025735992
2015-04-17 10:00:00,NON-CRIMINAL,Friday,NORTHERN,900 Block of POLK ST,-122.4197570688,37.7856536506
2015-04-17 09:45:00,LARCENY/THEFT,Friday,PARK,HAIGHT ST / CLAYTON ST,-122.448578485,37.7697977169
2015-04-17 09:45:00,NON-CRIMINAL,Friday,TENDERLOIN,300 Block of EDDY ST,-122.4129305221,37.7838344374
2015-04-17 09:43:00,NON-CRIMINAL,Friday,PARK,1700 Block of WALLER ST,-122.4525403126,37.7683901141
2015-04-17 09:40:00,VEHICLE THEFT,Friday,INGLESIDE,400 Block of NAPLES ST,-122.4305676268,37.7215834339
2015-04-17 09:30:00,LARCENY/THEFT,Friday,CENTRAL,THE EMBARCADERONORTH ST / WASHINGTON ST,-122.395329663,37.7966652983
2015-04-17 09:30:00,LARCENY/THEFT,Friday,NORTHERN,3600 Block of LYON ST,-122.4482784053,37.8042718879
2015-04-17 09:29:00,NON-CRIMINAL,Friday,TENDERLOIN,400 Block of ELLIS ST,-122.4136312533,37.7848053746
2015-04-17 09:25:00,OTHER OFFENSES,Friday,MISSION,1200 Block of POTRERO AV,-122.4062565469,37.7513737062
2015-04-17 09:12:00,NON-CRIMINAL,Friday,TENDERLOIN,200 Block of TAYLOR ST,-122.4111158542,37.7846080819
2015-04-17 09:00:00,OTHER OFFENSES,Friday,TARAVAL,2600 Block of 43RD AV,-122.5010054902,37.7372428169
2015-04-17 09:00:00,SEX OFFENSES FORCIBLE,Friday,MISSION,1000 Block of POTRERO AV,-122.4065391151,37.7564864109
2015-04-17 08:50:00,ASSAULT,Friday,INGLESIDE,100 Block of ROUSSEAU ST,-122.4302922577,37.7329361183
2015-04-17 08:30:00,DRUG/NARCOTIC,Friday,RICHMOND,400 Block of 30TH AV,-122.4900934374,37.780792084
2015-04-17 08:30:00,DRUG/NARCOTIC,Friday,RICHMOND,400 Block of 30TH AV,-122.4900934374,37.780792084
2015-04-17 08:30:00,WEAPON LAWS,Friday,RICHMOND,400 Block of 30TH AV,-122.4900934374,37.780792084
2015-04-17 08:30:00,LARCENY/THEFT,Friday,CENTRAL,BROADWAY ST / FRONT ST,-122.3998757236,37.7987292251
2015-04-17 08:15:00,ASSAULT,Friday,BAYVIEW,1700 Block of EGBERT AV,-122.3982974912,37.7266121226
2015-04-17 08:11:00,MISSING PERSON,Friday,NORTHERN,STEINER ST / LOMBARD ST,-122.4376985295,37.7996328371
2015-04-17 08:10:00,OTHER OFFENSES,Friday,MISSION,25TH ST / FLORIDA ST,-122.4099163088,37.7511443775
2015-04-17 08:10:00,OTHER OFFENSES,Friday,MISSION,3000 Block of 24TH ST,-122.4132619701,37.7526100553
2015-04-17 08:08:00,NON-CRIMINAL,Friday,NORTHERN,2000 Block of POLK ST,-122.4216088932,37.7955038711
2015-04-17 08:00:00,MISSING PERSON,Friday,INGLESIDE,100 Block of PERSIA AV,-122.4347642867,37.7226161363
2015-04-17 08:00:00,LARCENY/THEFT,Friday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-04-17 08:00:00,MISSING PERSON,Friday,INGLESIDE,100 Block of PERSIA AV,-122.4347642867,37.7226161363
2015-04-17 08:00:00,LARCENY/THEFT,Friday,RICHMOND,400 Block of WALNUT ST,-122.4486288295,37.7874956602
2015-04-17 08:00:00,LARCENY/THEFT,Friday,RICHMOND,400 Block of WALNUT ST,-122.4486288295,37.7874956602
2015-04-17 08:00:00,VEHICLE THEFT,Friday,RICHMOND,100 Block of 27TH AV,-122.487421856,37.7865594586
2015-04-17 08:00:00,LARCENY/THEFT,Friday,CENTRAL,BEACH ST / POWELL ST,-122.4123334716,37.8076887635
2015-04-17 08:00:00,VEHICLE THEFT,Friday,INGLESIDE,200 Block of 27TH ST,-122.4258456679,37.7469089151
2015-04-17 07:44:00,NON-CRIMINAL,Friday,TARAVAL,43RD AV / LINCOLN WY,-122.5029745767,37.7643095017
2015-04-17 07:41:00,NON-CRIMINAL,Friday,INGLESIDE,500 Block of PRECITA AV,-122.4101064287,37.7472418497
2015-04-17 07:40:00,LARCENY/THEFT,Friday,SOUTHERN,300 Block of 7TH ST,-122.4067437831,37.7759488172
2015-04-17 07:30:00,MISSING PERSON,Friday,MISSION,1700 Block of FOLSOM ST,-122.4155255566,37.7694700718
2015-04-17 07:30:00,MISSING PERSON,Friday,MISSION,1700 Block of FOLSOM ST,-122.4155255566,37.7694700718
2015-04-17 07:30:00,OTHER OFFENSES,Friday,INGLESIDE,2000 Block of ALEMANY BL,-122.4395863852,37.7198910074
2015-04-17 07:30:00,VANDALISM,Friday,BAYVIEW,MARIPOSA ST / MINNESOTA ST,-122.3908197325,37.7642007161
2015-04-17 07:27:00,LARCENY/THEFT,Friday,NORTHERN,300 Block of OAK ST,-122.425018206,37.7746554097
2015-04-17 07:05:00,OTHER OFFENSES,Friday,MISSION,24TH ST / CAPP ST,-122.4173601395,37.752306317
2015-04-17 07:00:00,SEX OFFENSES FORCIBLE,Friday,BAYVIEW,700 Block of MISSOURI ST,-122.3958916022,37.7572374684
2015-04-17 07:00:00,SEX OFFENSES FORCIBLE,Friday,MISSION,1100 Block of SOUTH VAN NESS AV,-122.416419615,37.7547568333
2015-04-17 07:00:00,LARCENY/THEFT,Friday,CENTRAL,BEACH ST / POWELL ST,-122.4123334716,37.8076887635
2015-04-17 07:00:00,NON-CRIMINAL,Friday,PARK,600 Block of CLAYTON ST,-122.4485507507,37.7693135645
2015-04-17 07:00:00,OTHER OFFENSES,Friday,BAYVIEW,700 Block of MISSOURI ST,-122.3958916022,37.7572374684
2015-04-17 07:00:00,NON-CRIMINAL,Friday,MISSION,1100 Block of SOUTH VAN NESS AV,-122.416419615,37.7547568333
2015-04-17 06:40:00,BURGLARY,Friday,BAYVIEW,2200 Block of 18TH ST,-122.4047538202,37.762137842
2015-04-17 06:30:00,NON-CRIMINAL,Friday,NORTHERN,700 Block of HAYES ST,-122.4287386344,37.7760927412
2015-04-17 06:20:00,ASSAULT,Friday,TENDERLOIN,400 Block of TURK ST,-122.4163429776,37.7824465136
2015-04-17 06:00:00,MISSING PERSON,Friday,CENTRAL,600 Block of PACIFIC AV,-122.4060347531,37.7969469304
2015-04-17 06:00:00,MISSING PERSON,Friday,CENTRAL,600 Block of PACIFIC AV,-122.4060347531,37.7969469304
2015-04-17 06:00:00,FRAUD,Friday,SOUTHERN,0 Block of VERONA PL,-122.4483070792,37.7356506399
